replication_id, platform_id, pos_x_km, pos_y_km, waypoint_x_km, waypoint_y_km, timestamp_minutes   , team, heading            , speed_kmh, status, target_platform_id, detection_made, detection_sensor_name, detection_distance_m
             0, Blue_1     ,     0.36,     0.07,          0.46,          0.52, 13.033333333333333  , Blue,  77.3590093815774  ,      18.0, active,                   , False         ,                      , 
             0, Red_1      ,     0.66,     0.21,          0.57,          0.97, 13.066666666666666  , Red ,  97.12154317955117 ,      36.0, active,                   , False         ,                      , 
             0, Red_1      ,     0.56,     0.96,          0.48,          0.36, 14.35               , Red , 262.27339892202303 ,      36.0, active,                   , False         ,                      , 
             0, Blue_1     ,     0.46,     0.53,          0.34,          0.68, 14.6                , Blue, 128.43048334128963 ,      18.0, active,                   , False         ,                      , 
             0, Blue_1     ,     0.35,     0.67,          0.8 ,          0.29, 15.25               , Blue, 320.1503638142609  ,      18.0, active,                   , False         ,                      , 
             0, Red_1      ,     0.49,     0.36,          0.65,          0.68, 15.383333333333333  , Red ,  62.38920890247693 ,      36.0, active,                   , False         ,                      , 
             0, Red_1      ,     0.65,     0.69,          0.64,          0.92, 16.0                , Red ,  93.10706246274648 ,      36.0, active,                   , False         ,                      , 
             0, Red_1      ,     0.64,     0.91,          0.38,          0.19, 16.4                , Red , 250.37406046852132 ,      36.0, active,                   , False         ,                      , 
             0, Blue_1     ,     0.67,     0.4 ,          0.8 ,          0.29, 16.666666666666668  , Blue, 320.1503638142609  ,      18.0, active,                   , False         ,                      , 
             0, Red_1      ,     0.58,     0.76,          0.38,          0.19, 16.666666666666668  , Red , 250.37406046852132 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.32,     0.03,          0.57,          0.15,  0.0                , Blue,  24.80842930891949 ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.99,     0.66,          0.72,          0.69,  0.0                , Red , 173.5250951708434  ,      36.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.71,     0.69,          0.14,          0.18,  0.4666666666666667 , Red , 221.89588183691058 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.57,     0.15,          0.94,          0.26,  0.9166666666666666 , Blue,  16.8229910983497  ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.14,     0.18,          0.58,          0.72,  1.7666666666666666 , Red ,  51.02456760292302 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.94,     0.26,          0.61,          0.68,  2.216666666666667  , Blue, 128.21582072391777 ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.59,     0.72,          0.83,          0.28,  2.95               , Red , 299.44865243846516 ,      36.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.83,     0.28,          0.36,          0.22,  3.8                , Red , 186.82777159284146 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.6 ,     0.69,          0.24,          0.97,  4.033333333333333  , Blue, 142.39667668856413 ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.36,     0.22,          0.87,          0.03,  4.616666666666666  , Red , 340.0556775517642  ,      36.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.88,     0.04,          0.93,          0.77,  5.55               , Red ,  85.76689787330521 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.23,     0.97,          0.51,          0.18,  5.6                , Blue, 289.3775597031424  ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.93,     0.77,          0.63,          0.13,  6.8                , Red , 244.90177126101594 ,      36.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.61,     0.12,          0.21,          0.46,  8.016666666666667  , Red , 140.31771398072442 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.51,     0.18,          0.18,          0.31,  8.4                , Blue, 158.34961102656015 ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.21,     0.47,          0.72,          0.82,  8.916666666666666  , Red ,  34.58461177124346 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.18,     0.31,          0.79,          0.42,  9.6                , Blue,   9.772215795348725,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.74,     0.82,          0.93,          0.05,  9.983333333333333  , Red , 284.5377944150202  ,      36.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.93,     0.04,          0.05,          0.32, 11.333333333333334  , Red , 162.30876626442654 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.79,     0.41,          0.96,          0.07, 11.666666666666666  , Blue, 296.2412062199123  ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.06,     0.33,          0.35,          0.8 , 12.883333333333333  , Red ,  57.925833311898295,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.96,     0.07,          0.57,          0.86, 12.966666666666667  , Blue, 116.1676147760824  ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.36,     0.8 ,          0.63,          0.83, 13.816666666666666  , Red ,   5.781798210225791,      36.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.63,     0.82,          0.37,          0.26, 14.3                , Red , 244.5333491491839  ,      36.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.37,     0.27,          0.48,          0.61, 15.35               , Red ,  71.78941301528933 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.57,     0.86,          0.73,          0.39, 15.916666666666666  , Blue, 288.08375381498433 ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.48,     0.61,          0.05,          0.15, 15.983333333333333  , Red , 227.34606648422564 ,      36.0, active,                   , False         ,                      , 
             1, Blue_1     ,     0.64,     0.64,          0.73,          0.39, 16.666666666666668  , Blue, 288.08375381498433 ,      18.0, active,                   , False         ,                      , 
             1, Red_1      ,     0.2 ,     0.31,          0.05,          0.15, 16.666666666666668  , Red , 227.34606648422564 ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.56,     0.59,          0.88,          0.31,  0.0                , Blue, 319.1189277035422  ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.62,     0.69,          0.73,          0.29,  0.0                , Red , 286.18285701774107 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.72,     0.29,          0.23,          0.45,  0.7166666666666667 , Red , 162.2463346287406  ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.87,     0.32,          0.79,          0.37,  1.4333333333333333 , Blue, 146.6775616158594  ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.22,     0.44,          0.56,          0.07,  1.6166666666666667 , Red , 311.9176396936373  ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.78,     0.38,          0.6 ,          0.51,  1.8                , Blue, 143.38526329641792 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.56,     0.07,          0.51,          0.91,  2.4833333333333334 , Red ,  93.41714104029707 ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.59,     0.52,          0.5 ,          0.55,  2.6                , Blue, 157.09641688049564 ,      18.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.5 ,     0.56,          0.77,          0.92,  2.933333333333333  , Blue,  53.97273318598001 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.52,     0.92,          0.9 ,          0.44,  3.9166666666666665 , Red , 308.4737154656061  ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.77,     0.92,          0.91,          0.29,  4.45               , Blue, 282.68208840661305 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.9 ,     0.45,          0.85,          0.85,  4.95               , Red ,  97.42638812682954 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.84,     0.85,          0.14,          0.88,  5.65               , Red , 177.76106187628105 ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.91,     0.29,          0.54,          0.66,  6.616666666666666  , Blue, 134.31667740726522 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.14,     0.87,          0.4 ,          0.54,  6.833333333333333  , Red , 307.55549890699933 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.41,     0.54,          0.72,          0.75,  7.566666666666666  , Red ,  34.56024311590708 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.73,     0.76,          0.99,          0.87,  8.216666666666667  , Red ,  23.917493742385076,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.54,     0.67,          0.08,          0.68,  8.366666666666667  , Blue, 177.91009182516314 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.99,     0.88,          0.45,          1.0 ,  8.716666666666667  , Red , 167.36963260012283 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.45,     0.99,          0.41,          0.67,  9.65               , Red , 261.7733351675623  ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.09,     0.68,          0.26,          0.1 ,  9.9                , Blue, 287.07158435544886 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.4 ,     0.67,          0.26,          0.53, 10.2                , Red , 223.16619709581505 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.26,     0.52,          0.69,          0.23, 10.55               , Red , 325.65713606380285 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.69,     0.22,          0.16,          0.1 , 11.45               , Red , 193.20213613218093 ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.27,     0.1 ,          0.88,          0.22, 11.95               , Blue,  11.94575348710893 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.16,     0.11,          0.2 ,          0.5 , 12.366666666666667  , Red ,  84.27197371765959 ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.21,     0.51,          0.35,          0.75, 13.05               , Red ,  58.741275352183735,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.36,     0.75,          0.79,          0.32, 13.533333333333333  , Red , 315.6291818262249  ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.88,     0.23,          0.95,          0.82, 14.05               , Blue,  83.49808208495229 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.79,     0.32,          0.07,          0.67, 14.566666666666666  , Red , 154.5477605125408  ,      36.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.07,     0.67,          0.96,          0.66, 15.933333333333334  , Red , 359.1545040965062  ,      36.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.94,     0.83,          0.47,          0.95, 16.066666666666666  , Blue, 165.58239830123892 ,      18.0, active,                   , False         ,                      , 
             2, Blue_1     ,     0.77,     0.87,          0.47,          0.95, 16.666666666666668  , Blue, 165.58239830123892 ,      18.0, active,                   , False         ,                      , 
             2, Red_1      ,     0.51,     0.67,          0.96,          0.66, 16.666666666666668  , Red , 359.1545040965062  ,      36.0, active,                   , False         ,                      , 
